,ObjectId,Country,Technology,Energy_Type,Unit,CTS_Full_Descriptor,F2000,F2003,F2005,F2007,F2009,F2010,F2012,F2014,F2016,F2018,F2020,F2021,F2023
1594,1595,"Serbia, Rep. of",Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",8743.0,10039.0,2484.0,3174.0,4870.0,4136.7,4122.1,4226.0,4223.0,4333.411,4360.135,4370.119,4841.119
1595,1596,"Serbia, Rep. of",Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",9821.278,8737.309,11410.575,9463.358,10541.262,11891.1,9286.447,11003.368,10791.907,10639.646,9034.496,11284.41,49763.19554529796
1596,1597,"Serbia, Rep. of",Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",2272.723,2272.879,2272.879,2272.879,2274.879,2293.206,2351.53,2403.0,2416.0,2429.0,2468.3,2470.992,2494.471
1597,1598,"Serbia, Rep. of",Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,0.774,1.064,3.457,3.8,8.128,14.542,19.177,24.271,35.121,59.399,49763.19554529796
1598,1599,"Serbia, Rep. of",Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,0.673,0.926,3.006,3.304,7.068,13.428,17.241,20.766,30.508,51.838,136.998
1599,1600,"Serbia, Rep. of",Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,0.207,0.372,26.0,150.418,975.63,1084.541,49763.19554529796
1600,1601,"Serbia, Rep. of",Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,0.5,0.5,17.0,227.0,398.0,398.0,511.0
1601,1602,Seychelles,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",187.471,223.785,229.986,270.583,275.708,301.018,336.519,362.684,400.515,416.896,430.129,424.119,49763.19554529796
1602,1603,Seychelles,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",88.5,89.288,89.288,89.288,89.288,89.288,89.288,84.42,103.857,102.5,106.084,106.084,106.084
1603,1604,Seychelles,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,1.343,3.521,5.815,8.576,19.385,49763.19554529796
1604,1605,Seychelles,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,0.959,2.751,5.162,7.92,16.503,17.045
1605,1606,Seychelles,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,7.0,6.857,7.392,5.986,5.079,49763.19554529796
1606,1607,Seychelles,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,6.0,6.0,6.0,6.0,6.0,6.0
1607,1608,Sierra Leone,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,3.942,9.518,9.303,9.303,9.303,49763.19554529796
1608,1609,Sierra Leone,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,33.8,33.8,33.8,33.8,33.8,33.8
1609,1610,Sierra Leone,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",30.0,80.0,60.0,30.3,92.8,21.5,42.0,38.722,79.628,86.85,6.89,11.32,49763.19554529796
1610,1611,Sierra Leone,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",16.0,16.0,16.0,16.0,16.0,21.28,36.54,45.2,72.7,102.7,138.7,138.7,138.7
1611,1612,Sierra Leone,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",16.0,16.0,19.0,7.0,50.0,149.0,118.469,178.696,219.404,228.167,228.167,228.167,49763.19554529796
1612,1613,Sierra Leone,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",4.0,4.0,4.0,4.0,29.0,54.0,54.25,56.25,56.25,60.89,60.89,60.89,60.89
1613,1614,Sierra Leone,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,0.006,0.045,0.094,0.131,0.068,0.097,0.837,2.095,9.313,20.681,49763.19554529796
1614,1615,Sierra Leone,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,0.004,0.032,0.067,0.094,0.049,0.069,0.598,1.497,6.652,14.772,20.101
1615,1616,Singapore,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",477.65,477.65,477.65,493.6,521.65,588.15,629.2,726.05,773.85,714.2,610.4,641.6,49763.19554529796
1616,1617,Singapore,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",152.9,152.9,152.9,152.9,128.4,128.4,128.4,154.4,169.0,168.6,163.7,175.7,245.51
1617,1618,Singapore,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",31665.0,35281.5,37257.3,40146.8,40755.2,44186.6,45668.7,47919.2,50090.5,51476.5,51593.7,54171.2,49763.19554529796
1618,1619,Singapore,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",6404.47,9036.47,9461.0,9759.0,9771.5,9671.6,10553.0,12601.0,13051.0,13196.0,11400.0,11388.0,11686.0
1619,1620,Singapore,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,1.499,3.34,8.694,27.196,103.0,188.0,399.0,557.0,49763.19554529796
1620,1621,Singapore,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,1.6,3.1,7.8,25.7,97.2,162.0,332.0,487.2,901.2
1621,1622,Singapore,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,86320.45860797107,0.35,0.35,0.35,49763.19554529796
1622,1623,Singapore,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,86320.45860797107,0.1,0.1,0.1,0.1
1623,1624,"Sint Maarten, Kingdom of the Netherlands",Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,342.0,358.0,362.0,291.0,265.0,286.0,49763.19554529796
1624,1625,"Sint Maarten, Kingdom of the Netherlands",Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,97.0,97.0,97.0,93.0,99.0,99.0,99.0
1625,1626,Slovak Rep.,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,99.0,32.0,475.0,537.0,662.0,941.0,1417.0,1731.0,1625.0,1673.0,1844.0,49763.19554529796
1626,1627,Slovak Rep.,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,49.0,49.0,140.0,167.0,180.5,212.5,236.5,252.5,243.0,225.0,250.0,263.5
1627,1628,Slovak Rep.,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",9657.0,9507.0,8905.0,7550.0,6872.0,6886.0,7265.0,5277.0,5262.0,5900.0,6180.0,6986.0,49763.19554529796
1628,1629,Slovak Rep.,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",2394.0,3000.0,3038.0,2464.0,2652.0,3311.0,3199.0,2815.0,2438.0,2392.0,2411.0,2133.0,2081.0
1629,1630,Slovak Rep.,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",4615.0,3480.0,4638.0,4451.0,4367.561,5255.0,4103.0,4209.0,4359.0,3590.0,4517.0,4258.0,49763.19554529796
1630,1631,Slovak Rep.,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1685.0,1588.0,1596.0,1599.0,1571.0,1600.0,1606.0,1607.0,1608.0,1612.0,1613.0,1615.0,1616.0
1631,1632,Slovak Rep.,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,16.942,424.0,597.0,533.0,585.0,663.0,671.0,49763.19554529796
1632,1633,Slovak Rep.,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,19.0,513.0,533.0,533.0,471.0,535.0,537.0,631.08
1633,1634,Slovak Rep.,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,2.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,49763.19554529796
1634,1635,Slovak Rep.,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
1635,1636,"Slovenia, Rep. of",Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",70.0,122.0,114.0,113.0,188.0,218.0,267.0,258.0,281.0,267.464,274.044,277.483,49763.19554529796
1636,1637,"Slovenia, Rep. of",Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",17.0,16.0,18.0,22.0,50.0,47.0,59.0,62.0,60.0,60.4,66.746,67.4,96.4
1637,1638,"Slovenia, Rep. of",Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",4959.0,5528.0,5652.0,5964.0,5753.0,5844.0,5685.0,4175.0,5441.0,5118.757,4953.79,4427.074,49763.19554529796
1638,1639,"Slovenia, Rep. of",Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1098.0,1322.0,1337.0,1327.0,1258.0,1212.0,1206.0,1178.0,1256.0,1452.25,1447.721,1506.471,1640.105
1639,1640,"Slovenia, Rep. of",Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",3834.721,2957.285,3460.965,3265.976,4714.589,4518.237,3899.168,6091.554,4503.421,4704.32,4934.06,4712.511,49763.19554529796
1640,1641,"Slovenia, Rep. of",Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",843.0,974.0,979.0,1018.0,1070.0,1074.0,1074.0,1116.0,1113.0,1163.425,1171.863,1172.063,1162.05
1641,1642,"Slovenia, Rep. of",Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,0.001,0.035,0.432,3.974,12.861,162.806,256.819,267.472,254.961,368.196,453.113,49763.19554529796
1642,1643,"Slovenia, Rep. of",Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,0.001,0.047,0.586,4.0,12.0,142.0,224.0,232.0,246.8,369.78,461.164,1034.164
1643,1644,"Slovenia, Rep. of",Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,4.209,5.778,6.021,6.251,5.593,49763.19554529796
1644,1645,"Slovenia, Rep. of",Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,2.0,3.0,3.0,3.3,3.3,3.328,3.328
1645,1646,Solomon Islands,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,1.624,2.487,2.235,2.715,3.797,4.254,2.756,2.756,3.333,49763.19554529796
1646,1647,Solomon Islands,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,0.5,0.5,0.5,0.5,0.756,0.756,0.756,0.756,0.756,0.756
1647,1648,Solomon Islands,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",58.9,54.5,67.9,75.9,79.3,83.52,84.0,84.8,88.91,95.38,97.55,96.65,49763.19554529796
1648,1649,Solomon Islands,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",45.049,46.329,46.975,47.078,47.078,47.078,47.162,50.171,47.351,51.736,51.736,51.736,51.736
1649,1650,Solomon Islands,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",0.817,0.894,0.97,0.97,0.97,0.497,0.497,0.497,0.891,0.891,0.891,0.891,49763.19554529796
1650,1651,Solomon Islands,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",0.311,0.34,0.369,0.369,0.369,0.189,0.189,0.189,0.339,0.339,0.339,0.339,0.339
1651,1652,Solomon Islands,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,0.004,0.004,1.072,1.472,2.118,2.891,3.299,3.199,49763.19554529796
1652,1653,Solomon Islands,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,0.003,0.003,0.8,1.126,2.157,2.532,2.419,2.419,4.489
1653,1654,Somalia,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",250.0,280.0,290.0,311.0,327.0,327.0,340.0,350.0,350.0,350.0,340.0,340.0,49763.19554529796
1654,1655,Somalia,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",60.0,66.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,106.0,106.0
1655,1656,Somalia,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,0.2,1.7,3.5,17.0,29.5,49763.19554529796
1656,1657,Somalia,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,0.02,0.02,0.02,0.131,1.105,2.268,10.909,18.909,45.909
1657,1658,Somalia,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,4.0,4.0,5.0,6.0,6.0,6.0,49763.19554529796
1658,1659,Somalia,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,2.2,2.2,2.8,3.55,3.55,3.55,3.55
